Company,Best profit,Profit cumulee,TP optimal,SL optimal,levier optimal,dureeMax optimal,montantInvestit optimal,perfNormalisee optimal,NB trades,NB TP reached,NB SL reached,NB Duree max reached,TP values,SL values,levier values,Duree max values,montantInvestit values,perfNormalisee values,Date
genDigitalInc,0.085,22.01,100,3.0,1.0,1.0,1000.0,30.0,26.0,22.0,0.0,4.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
csxCorporation,0.083,30.63,80,5.0,1.0,2.0,1000.0,40.0,37.0,35.0,0.0,2.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
infineonTechnologiesAgN,0.08,11.24,100,3.0,1.0,4.0,1000.0,80.0,14.0,12.0,2.0,0.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
dominionEnergyInc,0.08,35.34,100,11.0,1.0,3.0,1000.0,10.0,44.0,28.0,0.0,16.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
kkrCoInc,0.08,15.15,80,8.0,1.0,3.0,1000.0,20.0,19.0,17.0,0.0,2.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
centerpointEnergyIncHoldin,0.08,31.88,60,4.0,1.0,4.0,1000.0,0.0,40.0,35.0,1.0,4.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
cmeGroupInc,0.08,44.26,60,4.0,1.0,4.0,1000.0,50.0,55.0,52.0,0.0,3.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
loweSCompaniesInc,0.076,38.88,100,5.0,1.0,4.0,1000.0,50.0,51.0,49.0,0.0,2.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
northernTrustCorporation,0.076,34.38,70,7.0,1.0,4.0,1000.0,30.0,45.0,42.0,0.0,3.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
jackHenryAssociatesInc,0.075,27.93,100,4.0,1.0,2.0,1000.0,10.0,37.0,35.0,0.0,2.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
unitedRentalsInc,0.074,5.89,100,3.0,1.0,1.0,1000.0,0.0,8.0,8.0,0.0,0.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
abbottLaboratories,0.072,46.1,90,5.0,1.0,4.0,1000.0,60.0,64.0,59.0,1.0,4.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
sherwinWilliamsCompanyThe,0.071,38.95,100,4.0,1.0,4.0,1000.0,40.0,55.0,53.0,0.0,2.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
nasdaqInc,0.071,14.83,100,6.0,1.0,4.0,1000.0,0.0,21.0,20.0,0.0,1.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
principalFinancialGroupInc,0.07,20.97,90,6.0,1.0,3.0,1000.0,0.0,30.0,24.0,1.0,5.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
targetCorporation,0.07,38.35,100,9.0,1.0,4.0,1000.0,80.0,55.0,51.0,0.0,4.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
informationServicesGroupInc,0.068,8.17,70,6.0,1.0,3.0,1000.0,50.0,12.0,11.0,0.0,1.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
deltaAirLinesInc,0.067,8.65,100,4.0,1.0,4.0,1000.0,10.0,13.0,12.0,0.0,1.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
sterisPlcIreland,0.066,29.63,100,6.0,1.0,4.0,1000.0,40.0,45.0,44.0,0.0,1.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
dollarGeneralCorporation,0.066,15.23,100,4.0,1.0,4.0,1000.0,0.0,23.0,23.0,0.0,0.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
eatonCorporationPlc,0.066,27.07,100,5.0,1.0,4.0,1000.0,0.0,41.0,36.0,1.0,4.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
diamondbackEnergyInc,0.065,9.08,30,11.0,1.0,4.0,1000.0,0.0,14.0,14.0,0.0,0.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
lyondellbasellIndustriesNv,0.065,18.99,90,13.0,1.0,4.0,1000.0,30.0,29.0,24.0,0.0,5.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
internationalPaperCompany,0.063,31.39,100,3.0,1.0,1.0,1000.0,30.0,50.0,35.0,1.0,14.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
target,0.059,32.29,100,9.0,1.0,4.0,1000.0,80.0,55.0,51.0,0.0,4.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
expediaGroupInc,0.059,13.08,100,3.0,1.0,3.0,1000.0,20.0,22.0,22.0,0.0,0.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
theBankOfNewYorkMellonCor,0.058,32.95,90,13.0,1.0,1.0,1000.0,60.0,57.0,51.0,0.0,6.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
paccarInc,0.058,28.54,100,8.0,1.0,4.0,1000.0,0.0,49.0,45.0,0.0,4.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
pncFinancialServicesGroupI,0.056,21.83,100,6.0,1.0,1.0,1000.0,0.0,39.0,29.0,0.0,10.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
goldmanSachsGroupIncThe,0.056,22.49,80,11.0,1.0,3.0,1000.0,0.0,40.0,39.0,0.0,1.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
citigroupInc,0.054,22.71,100,3.0,1.0,3.0,1000.0,10.0,42.0,37.0,2.0,3.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
truistFinancialCorporation,0.054,30.31,50,8.0,1.0,4.0,1000.0,20.0,56.0,50.0,0.0,6.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
verisignInc,0.053,0.53,100,1.0,1.0,1.0,1000.0,0.0,1.0,1.0,0.0,0.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
evergyInc,0.052,30.22,100,6.0,1.0,2.0,1000.0,40.0,58.0,39.0,0.0,19.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
lyondellbasellIndustries,0.052,15.21,90,13.0,1.0,4.0,1000.0,30.0,29.0,24.0,0.0,5.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
atmosEnergyCorporation,0.052,19.73,40,3.0,1.0,4.0,1000.0,10.0,38.0,36.0,0.0,2.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
msciInc,0.052,10.88,100,4.0,1.0,3.0,1000.0,10.0,21.0,21.0,0.0,0.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
hpInc,0.051,24.65,100,5.0,1.0,2.0,1000.0,40.0,48.0,42.0,0.0,6.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
cdwCorporation,0.049,11.37,100,4.0,1.0,1.0,1000.0,0.0,23.0,23.0,0.0,0.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
paramountGlobal,0.049,17.01,100,5.0,1.0,2.0,1000.0,30.0,35.0,31.0,0.0,4.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
morganStanley,0.047,27.22,80,13.0,1.0,4.0,1000.0,60.0,58.0,55.0,0.0,3.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
wynnResortsLimited,0.046,13.76,100,5.0,1.0,4.0,1000.0,60.0,30.0,29.0,1.0,0.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
tRowePriceGroupInc,0.045,14.76,50,4.0,1.0,2.0,1000.0,0.0,33.0,32.0,0.0,1.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
keurigDrPepperInc,0.044,19.88,100,3.0,1.0,4.0,1000.0,60.0,45.0,38.0,1.0,6.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
xcelEnergyInc,0.044,23.36,70,6.0,1.0,4.0,1000.0,30.0,53.0,43.0,0.0,10.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
marketaxessHoldingsInc,0.043,15.58,100,6.0,1.0,1.0,1000.0,0.0,36.0,36.0,0.0,0.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
texasInstrumentsIncorporated,0.042,20.37,60,6.0,1.0,3.0,1000.0,30.0,49.0,47.0,0.0,2.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
healthpeakPropertiesInc,0.042,18.68,60,3.0,1.0,4.0,1000.0,10.0,45.0,38.0,6.0,1.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
bungeLimited,0.042,21.81,100,8.0,1.0,3.0,1000.0,20.0,52.0,46.0,0.0,6.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
huntingtonIngallsIndustries,0.041,11.8,90,4.0,1.0,2.0,1000.0,40.0,29.0,27.0,0.0,2.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
jBHuntTransportServicesI,0.04,14.52,100,6.0,1.0,3.0,1000.0,0.0,36.0,36.0,0.0,0.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
dassaultSystemes,0.039,4.63,40,3.0,1.0,1.0,1000.0,40.0,12.0,11.0,0.0,1.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
sartoriusAgV,0.039,4.73,100,7.0,1.0,3.0,1000.0,30.0,12.0,11.0,0.0,1.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
fordMotorCompany,0.037,5.51,40,5.0,1.0,4.0,1000.0,0.0,15.0,14.0,0.0,1.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
archerDanielsMidlandCompany,0.036,11.39,100,5.0,1.0,4.0,1000.0,0.0,32.0,28.0,1.0,3.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
ralphLaurenCorporation,0.034,12.85,100,5.0,1.0,3.0,1000.0,30.0,38.0,37.0,0.0,1.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
cencoraInc,0.034,13.97,100,8.0,1.0,4.0,1000.0,10.0,41.0,39.0,0.0,2.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
republicServicesInc,0.033,12.82,100,2.0,1.0,3.0,1000.0,10.0,39.0,33.0,3.0,3.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
lockheedMartinCorporation,0.032,12.88,90,4.0,1.0,4.0,1000.0,0.0,40.0,31.0,0.0,9.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
bioTechneCorp,0.031,8.73,100,4.0,1.0,3.0,1000.0,10.0,28.0,28.0,0.0,0.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
hcaHealthcareInc,0.031,4.9,100,4.0,1.0,4.0,1000.0,10.0,16.0,16.0,0.0,0.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
coterraEnergyInc,0.03,12.57,90,7.0,1.0,2.0,1000.0,20.0,42.0,39.0,0.0,3.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
totalEnergies,0.029,11.43,30,6.0,1.0,4.0,1000.0,50.0,40.0,38.0,0.0,2.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
chubbLimited,0.028,10.32,100,4.0,1.0,2.0,1000.0,10.0,37.0,31.0,0.0,6.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
bectonDickinsonAndCompany,0.027,11.98,90,2.0,1.0,4.0,1000.0,30.0,45.0,43.0,2.0,0.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
intercontinentalExchangeInc,0.026,5.89,100,3.0,1.0,4.0,1000.0,20.0,23.0,21.0,0.0,2.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
abbvieInc,0.026,5.64,100,3.0,1.0,4.0,1000.0,10.0,22.0,16.0,3.0,3.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
lindePlc,0.025,10.55,100,5.0,1.0,4.0,1000.0,10.0,43.0,39.0,0.0,4.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
gskPlc,0.025,13.66,60,2.0,1.0,1.0,1000.0,20.0,54.0,25.0,0.0,29.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
tractorSupplyCompany,0.024,4.05,80,5.0,1.0,4.0,1000.0,40.0,17.0,17.0,0.0,0.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
fifthThirdBancorp,0.023,5.61,30,8.0,1.0,2.0,1000.0,10.0,24.0,24.0,0.0,0.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
constellationBrandsInc,0.023,4.99,100,6.0,1.0,4.0,1000.0,50.0,22.0,21.0,0.0,1.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
theHersheyCompany,0.022,13.98,100,3.0,1.0,2.0,1000.0,40.0,63.0,50.0,2.0,11.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
skyworksSolutionsInc,0.022,5.52,100,7.0,1.0,2.0,1000.0,50.0,25.0,23.0,0.0,2.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
constellationEnergyCorporatio,0.02,1.23,100,4.0,1.0,1.0,1000.0,0.0,6.0,6.0,0.0,0.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
theKraftHeinzCompany,0.02,4.43,90,9.0,1.0,4.0,1000.0,0.0,22.0,17.0,0.0,5.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
jacobsSolutionsInc,0.02,2.03,100,4.0,1.0,1.0,1000.0,0.0,10.0,10.0,0.0,0.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
invitationHomesInc,0.019,1.94,100,1.0,1.0,1.0,1000.0,0.0,10.0,6.0,1.0,3.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
appliedMaterialsInc,0.018,5.49,60,5.0,1.0,4.0,1000.0,20.0,30.0,30.0,0.0,0.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
johnsonJohnson,0.017,4.41,100,3.0,1.0,3.0,1000.0,0.0,26.0,19.0,0.0,7.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
phillips66,0.017,3.64,100,5.0,1.0,4.0,1000.0,0.0,21.0,16.0,0.0,5.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
strykerCorporation,0.017,4.53,100,4.0,1.0,4.0,1000.0,40.0,27.0,26.0,0.0,1.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
equifaxInc,0.016,7.2,100,8.0,1.0,4.0,1000.0,20.0,44.0,44.0,0.0,0.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
brownBrownInc,0.015,5.43,100,7.0,1.0,3.0,1000.0,30.0,37.0,36.0,0.0,1.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
bristolMyersSquibbCompany,0.013,4.64,50,6.0,1.0,1.0,1000.0,10.0,35.0,28.0,0.0,7.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
ameripriseFinancialInc,0.013,5.22,100,8.0,1.0,3.0,1000.0,60.0,41.0,39.0,0.0,2.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
amphenolCorporation,0.012,3.7,100,9.0,1.0,2.0,1000.0,0.0,30.0,30.0,0.0,0.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
cardinalHealthInc,0.011,5.47,50,5.0,1.0,4.0,1000.0,40.0,48.0,47.0,0.0,1.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
erieIndemnityCompany,0.009,2.44,100,5.0,1.0,4.0,1000.0,0.0,26.0,21.0,0.0,5.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
l3HarrisTechnologiesInc,0.005,2.49,100,7.0,1.0,4.0,1000.0,30.0,47.0,43.0,1.0,3.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
airProductsAndChemicalsInc,0.005,2.25,100,8.0,1.0,3.0,1000.0,10.0,43.0,37.0,0.0,6.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
costcoWholesaleCorporation,0.004,1.19,100,5.0,1.0,4.0,1000.0,10.0,34.0,32.0,0.0,2.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
traneTechnologiesPlc,0.004,1.55,70,10.0,1.0,4.0,1000.0,30.0,35.0,33.0,0.0,2.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
drIngHCFPorscheAgI,0.0,0.0,0,1.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
deutscheBankAgN,0.0,0.0,0,1.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
vivendiSe,0.0,0.0,0,1.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
lkqCorporation,-0.001,-0.13,100,3.0,1.0,1.0,1000.0,70.0,11.0,10.0,0.0,1.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
tjxCompaniesIncThe,-0.002,-0.59,100,4.0,1.0,2.0,1000.0,20.0,36.0,33.0,0.0,3.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
zimmerBiometHoldingsInc,-0.002,-0.35,100,4.0,1.0,2.0,1000.0,0.0,20.0,20.0,0.0,0.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
cocaColaCompanyThe,-0.003,-0.89,100,5.0,1.0,4.0,1000.0,0.0,33.0,23.0,0.0,10.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
raymondJamesFinancialInc,-0.003,-1.06,100,8.0,1.0,1.0,1000.0,0.0,36.0,34.0,0.0,2.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
wasteManagementInc,-0.005,-1.23,100,5.0,1.0,4.0,1000.0,0.0,25.0,21.0,1.0,3.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
illinoisToolWorksInc,-0.005,-1.33,50,4.0,1.0,4.0,1000.0,0.0,27.0,26.0,0.0,1.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
kimberlyClarkCorporation,-0.006,-2.51,90,5.0,1.0,4.0,1000.0,10.0,40.0,28.0,0.0,12.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
theTravelersCompaniesInc,-0.006,-2.96,100,6.0,1.0,3.0,1000.0,40.0,47.0,40.0,0.0,7.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
snapOnIncorporated,-0.006,-3.7,100,6.0,1.0,4.0,1000.0,70.0,62.0,53.0,0.0,9.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
paycomSoftwareInc,-0.007,-0.13,100,4.0,1.0,1.0,1000.0,0.0,2.0,2.0,0.0,0.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
cognizantTechnologySolutions,-0.007,-1.52,60,3.0,1.0,1.0,1000.0,10.0,23.0,23.0,0.0,0.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
dominoSPizzaInc,-0.007,-2.01,100,3.0,1.0,1.0,1000.0,0.0,27.0,26.0,0.0,1.0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
